title,savedAt,query,language,articleURL
S.Korea may ease liquidity requirement rules for financial companies - Reuters.com,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/markets/asia/skorea-may-ease-liquidity-requirement-rules-financial-companies-2022-10-20/
Japan Issues Emergency Alert After North Korean Missile Launch - CNET,2022-11-03T13:26:49.870Z,korea,,https://www.cnet.com/culture/japan-issues-emergency-alert-after-north-korean-missile-launch/
Qatar to stage 2023 Asian Cup after World Cup - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/lifestyle/sports/qatar-stage-2023-asian-cup-after-world-cup-2022-10-17/
"S.Korea, U.S. to conduct joint maritime drills involving USS Ronald Reagan on Oct. 7-8 - Reuters",2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/skorea-us-conduct-joint-maritime-drills-involving-uss-ronald-reagan-oct-7-8-2022-10-07/
Hitting the Books: Steve Jobs' iPhone obsession led to Apple's silicon revolution,2022-11-03T13:26:49.870Z,korea,,https://www.engadget.com/hitting-the-books-chip-war-chris-miller-scribner-143045918.html
"N.Korea fires missile towards the east -S.Korea, Japan militaries - Reuters",2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/nkorea-fires-missile-towards-east-skorea-military-2022-10-03/
Analysis: Plenty of 'fire' but less 'fury' as North Korea tensions rise again - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/plenty-fire-less-fury-north-korea-tensions-rise-again-2022-10-06/
Japan condemns further missile launch by North Korea - Reuters.com,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/video/watch/idRW638902112022RP1
"North Korea has fired another ballistic missile, South says",2022-11-03T13:26:49.870Z,korea,,https://www.theguardian.com/world/2022/oct/05/north-korea-has-fired-another-ballistic-missile-south-says
N.Korean leader guided test-firing of long-range strategic cruise missiles -state media - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/nkorean-leader-guided-test-firing-long-range-strategic-cruise-missiles-state-2022-10-12/
North Korean missile lands off South Korean coast - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/video/watch/idRW632802112022RP1
Analysis: Why is North Korea testing so many missiles? - Reuters.com,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/why-is-north-korea-testing-so-many-missiles-2022-11-03/
"Russians fleeing Putin's call-up sail to S.Korea, most refused entry - report - Reuters",2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/russians-fleeing-putins-call-up-sail-skorea-most-refused-entry-report-2022-10-12/
"Japan won't rule out counterattack capabilities to strengthen defence, minister says - Reuters",2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/japan-wont-rule-out-counterattack-capabilities-strengthen-defence-minister-says-2022-10-04/
Biden says U.S. willing to hold talks with S.Korea on EV subsidy -Yonhap - Reuters.com,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/technology/biden-says-us-willing-hold-talks-with-skorea-ev-subsidy-yonhap-2022-10-05/
EXCLUSIVE Glencore delivers Russian-origin aluminium into LME system -sources - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/markets/commodities/exclusive-glencore-delivers-russian-origin-aluminium-into-lme-system-sources-2022-10-18/
"A price cap on natural gas could swipe supplies away from energy-strapped Europe, German chancellor warns",2022-11-03T13:26:49.870Z,korea,,https://markets.businessinsider.com/news/commodities/europe-energy-crisis-price-cap-natural-gas-russia-eu-germany-2022-1
Vatican reminds North Korea that pope ready to visit if invited - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/vatican-reminds-north-korea-that-pope-ready-visit-if-invited-2022-10-07/
North Korea fires artillery shells near border with S. Korea,2022-11-03T13:26:49.870Z,korea,,https://abcnews.go.com/International/wireStory/north-korea-fires-artillery-shells-border-korea-91683820
S. Korea delivers another big hike as Fed rates sink local currency - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/markets/asia/s-korea-delivers-another-big-hike-fed-rates-sink-local-currency-2022-10-12/
North Korea nuclear test would show program moving 'full steam' - IAEA chief - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/north-korea-nuclear-test-would-show-program-moving-full-steam-iaea-chief-2022-10-27/
S.Korea's Halloween trauma spreads across society - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/video/watch/idRW637302112022RP1
"Fire knocks out services at South Korea tech giants Kakao, Naver - Reuters",2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/fire-knocks-out-services-south-korea-tech-giants-kakao-naver-2022-10-15/
"North Korea launches ballistic missile, sparking emergency warnings in Japan",2022-11-03T13:26:49.870Z,korea,,https://www.theguardian.com/world/2022/nov/03/north-korea-launches-ballistic-missile-sparking-emergency-warnings-in-japan
"S.Korea should prioritise inflation control, IMF official says - Reuters",2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/business/finance/skorea-should-prioritise-inflation-control-imf-official-says-2022-10-25/
The US and Canada are updating a Cold War-era system to keep an eye on Russian and Chinese missiles. Experts say they need to add a lot more territory too.,2022-11-03T13:26:49.870Z,korea,,https://www.businessinsider.com/experts-call-for-norad-territorial-expansion-to-monitor-russia-china-2022-10
Dozens of people crushed at Halloween festivities in South Korea,2022-11-03T13:26:49.870Z,korea,,https://www.theguardian.com/world/2022/oct/29/dozens-of-people-crushed-by-large-crowd-at-halloween-festivities-in-south-korea
Renault CEO tours Korea unit run with Geely amid strategy reset - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/business/autos-transportation/renault-ceo-tours-korea-unit-run-with-geely-amid-strategy-reset-2022-10-11/
"South Africa elected to UN rights council, South Korea, Venezuela lose seats - Reuters",2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/south-africa-elected-un-rights-council-south-korea-venezuela-lose-seats-2022-10-11/
South Korea kicks off military drills amid talk of North Korean nuclear test - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/south-korea-kicks-off-military-drills-amid-talk-north-korean-nuclear-test-2022-10-17/
The US sanctions an 'international evasion network' for sneaking oil to North Korea via dark ship-to-ship transfers,2022-11-03T13:26:49.870Z,korea,,https://markets.businessinsider.com/news/commodities/us-sanctions-dark-ship-to-ship-transfers-north-korea-oil-2022-10
"U.S., Japanese fighter jets carry out drills after North Korea missile launch - Reuters",2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/us-japanese-fighter-jets-carry-out-drills-after-north-korea-missile-launch-2022-10-04/
U.S. says North Korea policy unchanged after nuclear remark raises eyebrows - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/us-says-north-korea-policy-unchanged-after-nuclear-remark-raises-eyebrows-2022-10-29/
"South Korea's move to force BTS to join the military will cause it to lose out on billions in lost tourism, merchandise, and cosmetics",2022-11-03T13:26:49.870Z,korea,,https://www.businessinsider.com/bts-conscription-military-service-south-korea-cost-billions-tourism-goods-2022-10
Bank of Korea governor says policy guidance harder with won's weakness - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/markets/europe/bank-korea-governor-says-policy-guidance-harder-with-wons-weakness-2022-10-15/
Netflix will let moochers transfer their profile to a new account starting today,2022-11-03T13:26:49.870Z,korea,,https://www.engadget.com/netflix-profile-transfer-roll-out-182905850.html
Ohio GOP congressman's niece was among the 154 people killed in a crush of people in South Korea on Halloween weekend,2022-11-03T13:26:49.870Z,korea,,https://www.businessinsider.com/ohio-rep-brad-wenstrup-niece-killed-in-crush-south-korea-2022-10
North Korea fired more than 100 artillery rounds - South military - Reuters.com,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/north-korea-fired-more-than-100-artillery-rounds-south-military-2022-11-02/
S.Korea: Pyongyang has finished prep for nuclear test - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/video/watch/idOV447625102022RP1
U.S. and South Korean warplanes begin largest ever air drills - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/us-south-korean-warplanes-begin-largest-ever-air-drills-2022-10-31/
North Korea fired more than 100 artillery rounds - South military - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/article/northkora-missiles-artillery-idUSKBN2RS0GH
Photos and witness accounts detail the crowd surge that killed at least 151 people during Halloween festivities in South Korea: 'It was completely out of control',2022-11-03T13:26:49.870Z,korea,,https://www.businessinsider.com/photos-and-witness-accounts-detail-crowd-surge-in-south-korea-2022-10
South Korean marines stage amphibious landing exercise - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/south-korean-marines-stage-amphibious-landing-exercise-2022-10-26/
"North Korea fires the most missiles in a day, raising tensions with South Korea",2022-11-03T13:26:49.870Z,korea,,https://news.yahoo.com/north-korea-fires-most-missiles-180102996.html
"Athlete Elnaz Rekabi, who competed without a hijab, returns to Iran",2022-11-03T13:26:49.870Z,korea,,https://www.npr.org/2022/10/19/1129842323/athlete-elnaz-rekabi-competed-without-hijab-returns-to-iran
South Korea fires warning shots after North Korean boat crosses maritime border - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/asia-pacific/skorea-fires-warning-shots-after-nkorean-boat-crosses-maritime-border-2022-10-23/
Worry grows for a female Iranian athlete who climbed without a hijab,2022-11-03T13:26:49.870Z,korea,,https://www.npr.org/2022/10/18/1129624385/worry-grows-for-a-female-iranian-athlete-who-climbed-without-hijab
Arctic cycling and sailing to South Korea: the Russians fleeing conscription,2022-11-03T13:26:49.870Z,korea,,https://www.theguardian.com/world/2022/oct/10/arctic-cycling-and-sailing-to-south-korea-the-russians-fleeing-conscription
"Squid Game, Blackpink, kimchi pancakes … How did South Korea become such a world power? | Zoe Williams",2022-11-03T13:26:49.870Z,korea,,https://amp.theguardian.com/commentisfree/2022/oct/04/squid-game-blackpink-kimchi-pancakes-how-did-south-korea-become-such-a-world-power
China's exports of COVID protection equipment to N.Korea surge - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/business/healthcare-pharmaceuticals/chinas-exports-covid-protection-equipment-nkorea-surge-2022-10-24/
"The White House says North Korea is secretly sending a 'significant' amount of artillery shells to Russia, but it won't fix Russia's problems",2022-11-03T13:26:49.870Z,korea,,https://www.businessinsider.com/north-korea-secretly-sending-artillery-shells-russia-white-house-says-2022-11
Explainer: Putin and North Korea's Kim forge closer ties amid shared isolation - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/putin-north-koreas-kim-forge-closer-ties-amid-shared-isolation-2022-10-07/
Analysis: U.S. and allies turn to deterring war with North Korea as options for preventing nuclear tests dwindle - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/us-allies-turn-deterring-war-with-north-korea-options-preventing-nuclear-tests-2022-10-31/
Two Koreas exchange warning shots near sea border - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/video/watch/idOV420324102022RP1
Japan Oct factory growth hits 21-month low as China conditions worsen -PMI - Reuters,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/markets/asia/japan-oct-factory-growth-hits-21-month-low-china-conditions-worsen-pmi-2022-11-01/
White House says North Korea supplying Russia with artillery shells - Reuters.com,2022-11-03T13:26:49.870Z,korea,,https://www.reuters.com/world/white-house-says-north-korea-supplying-russia-with-artillery-shells-2022-11-02/
Japan cabinet approves spending package to ease inflation pain - Reuters.com,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/markets/asia/japan-cabinet-approves-spending-package-ease-inflation-pain-2022-10-28/
3 things that will help reduce the sting of high inflation,2022-11-03T13:34:56.028Z,Inflation,,https://www.cnn.com/2022/10/21/success/inflation-taxes-retirement/index.html
ECB accounts show overwhelming inflation worries - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/markets/rates-bonds/ecb-accounts-show-overwhelming-inflation-worries-2022-10-06/
McDonald’s draws inflation-weary customers - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/video/watch/idRW518827102022RP1
Germany dodges recession but inflation climbs - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/video/watch/idRW538828102022RP1
"In Britain's inflation crisis, healthy diets are a casualty - Reuters.com",2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/world/uk/britains-inflation-crisis-healthy-diets-are-casualty-2022-10-28/
Euro zone inflation surges as growth slows - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/video/watch/idRW589631102022RP1
"Israeli interest rates to peak at ""3%-plus"" -central bank chief - Reuters",2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/markets/asia/israeli-interest-rates-peak-3-plus-central-bank-chief-2022-10-06/
India's retail inflation rate likely peaked in September - analysts - Reuters.com,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/world/india/indias-retail-inflation-rate-likely-peaked-september-analysts-2022-10-13/
UK households' long-run inflation expectations ease to 4.3% - Citi/YouGov - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/business/retail-consumer/uk-households-long-run-inflation-expectations-ease-43-citiyougov-2022-10-07/
Investing legend Mark Mobius sees interest rates climbing to 9% as the Fed battles against scorching inflation,2022-11-03T13:34:56.028Z,Inflation,,https://markets.businessinsider.com/news/stocks/mark-mobius-interest-rates-federal-reserve-9-percent-inflation-markets-2022-10
Swiss National Bank won't tolerate above-target inflation -Jordan - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/business/finance/swiss-national-bank-wont-tolerate-above-target-inflation-jordan-2022-10-07/
Swiss inflation unexpectedly slows in September - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/markets/europe/swiss-inflation-unexpectedly-slows-september-2022-10-03/
Latest inflation data shows Americans continue to be punished by rising prices,2022-11-03T13:34:56.028Z,Inflation,,https://www.cnn.com/2022/10/13/economy/cpi-consumer-prices-inflation-september/index.html
Euro zone October inflation surges amid growth slowdown - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/markets/europe/euro-zone-october-inflation-surges-amid-growth-slowdown-2022-10-31/
Singapore September core inflation rises 5.3% - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/markets/asia/singapore-september-core-inflation-rises-53-2022-10-25/
America's national debt has now surpassed $31 trillion,2022-11-03T13:34:56.028Z,Inflation,,https://www.cnn.com/2022/10/04/economy/us-national-debt-31-trillion/index.html
Inflation data shows US prices were still uncomfortably high last month,2022-11-03T13:34:56.028Z,Inflation,,https://www.cnn.com/2022/10/28/economy/us-pce-inflation-september/index.html
Inflation in Turkey surges to 83%,2022-11-03T13:34:56.028Z,Inflation,,https://www.bbc.co.uk/news/world-europe-63120478
Why You Should Buy Series I Bonds Right Now,2022-11-03T13:34:56.028Z,Inflation,,https://lifehacker.com/why-you-should-buy-series-i-bonds-right-now-1849708604
Key inflation measure shows prices rose faster than expected,2022-11-03T13:34:56.028Z,Inflation,,https://www.cnn.com/2022/10/12/economy/ppi-inflation-report-september/index.html
Biden to warn Republicans will boost inflation in Syracuse - Reuters,2022-11-03T13:34:56.028Z,Inflation,,https://www.reuters.com/world/us/biden-warn-republicans-will-boost-inflation-syracuse-2022-10-27/
